recipe_id,name,author,description,category,cuisine_type,keywords,ingredients,cooking_time,prep_time,total_time,servings,calories,rating,review_count,difficulty_level,mood,occasion,instructions,image_urls
FOOD_00065,Greek Snack,Chef Michael,A energizing greek snack perfect for family_dinner. This energizing dish is nutritious and great for family_dinner.,Snack,Greek,"energizing,family_dinner,greek,snack","herbs, spices, carrots, rice, tomatoes",77,13,90,3,434,4.0,1473,Easy,energizing,family_dinner,1. Prepare ingredients. 2. Cook according to Greek tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_65.jpg
FOOD_00066,Greek Snack,Chef Lisa,A comforting greek snack perfect for rainy_day. This comforting dish is nutritious and great for rainy_day.,Snack,Greek,"comforting,rainy_day,greek,snack","potatoes, spices, spinach, eggs, fish, beans, onions, garlic, rice, vegetables, chicken, pasta, tomatoes, mushrooms",37,53,90,11,561,3.2,2945,Easy,comforting,rainy_day,1. Prepare ingredients. 2. Cook according to Greek tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_66.jpg
FOOD_00067,Chinese Chicken Soup,Chef Lisa,A healthy chinese soup perfect for workout. This healthy dish is nutritious and great for workout.,Soup,Chinese,"healthy,workout,chinese,soup","beans, spices, pasta, bread, spinach, carrots, beef, eggs, herbs",98,109,207,5,769,4.9,3107,Easy,healthy,workout,1. Prepare ingredients. 2. Cook according to Chinese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_67.jpg
FOOD_00068,Greek Side Dish,Chef David,A energizing greek side dish perfect for party. This energizing dish is flavorful and great for party.,Side Dish,Greek,"energizing,party,greek,side dish","lentils, rice, carrots, bread, mushrooms, herbs",95,111,206,9,149,3.1,1357,Hard,energizing,party,1. Prepare ingredients. 2. Cook according to Greek tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_68.jpg
FOOD_00069,American Side Dish,Chef Sarah,A energizing american side dish perfect for hangover. This energizing dish is flavorful and great for hangover.,Side Dish,American,"energizing,hangover,american,side dish","bread, cheese, eggs, vegetables, mushrooms, herbs, chicken, tomatoes, onions, beef, beans, pasta, rice, spinach",85,87,172,6,508,3.4,4188,Hard,energizing,hangover,1. Prepare ingredients. 2. Cook according to American tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_69.jpg
FOOD_00070,Vietnamese Breakfast,Chef Maria,A healthy vietnamese breakfast perfect for rainy_day. This healthy dish is nutritious and great for rainy_day.,Breakfast,Vietnamese,"healthy,rainy_day,vietnamese,breakfast","chicken, beef, cheese, mushrooms, garlic, fish, beans, eggs, pasta, rice, onions, potatoes, carrots, tomatoes, vegetables",66,110,176,9,530,3.7,1598,Easy,healthy,rainy_day,1. Prepare ingredients. 2. Cook according to Vietnamese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_70.jpg
FOOD_00071,Thai Citrus Tart,Chef Maria,A indulgent thai dessert perfect for date_night. This indulgent dish is flavorful and great for date_night.,Dessert,Thai,"indulgent,date_night,thai,dessert","onions, garlic, chicken, cheese, spices, beef, mushrooms, tomatoes, spinach, fish, vegetables",35,67,102,8,195,4.4,720,Hard,indulgent,date_night,1. Prepare ingredients. 2. Cook according to Thai tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_71.jpg
FOOD_00072,Italian Salad,Chef Maria,A celebratory italian salad perfect for family_dinner. This celebratory dish is nutritious and great for family_dinner.,Salad,Italian,"celebratory,family_dinner,italian,salad","spices, potatoes, cheese, bread, herbs, rice, lentils, beans, eggs, mushrooms, beef",122,74,196,2,507,4.0,3756,Easy,celebratory,family_dinner,1. Prepare ingredients. 2. Cook according to Italian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_72.jpg
FOOD_00073,Peruvian Vegetable Soup,Chef Lisa,A comforting peruvian soup perfect for date_night. This comforting dish is delicious and great for date_night.,Soup,Peruvian,"comforting,date_night,peruvian,soup","cheese, mushrooms, pasta, beans, lentils, bread, garlic, spinach",172,88,260,5,701,4.7,1631,Easy,comforting,date_night,1. Prepare ingredients. 2. Cook according to Peruvian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_73.jpg
FOOD_00074,Moroccan Tomato Soup,Chef David,A hearty moroccan soup perfect for hangover. This hearty dish is delicious and great for hangover.,Soup,Moroccan,"hearty,hangover,moroccan,soup","bread, carrots, vegetables, cheese, garlic, herbs, spinach, chicken, eggs, fish, pasta, tomatoes",91,49,140,6,444,4.1,517,Hard,hearty,hangover,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_74.jpg
FOOD_00075,Mexican Side Dish,Chef Sarah,A cooling mexican side dish perfect for winter_day. This cooling dish is flavorful and great for winter_day.,Side Dish,Mexican,"cooling,winter_day,mexican,side dish","potatoes, onions, rice",173,86,259,10,789,4.6,4970,Medium,cooling,winter_day,1. Prepare ingredients. 2. Cook according to Mexican tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_75.jpg
FOOD_00076,Italian Fish Stew,Chef Michael,A light italian main course perfect for rainy_day. This light dish is flavorful and great for rainy_day.,Main Course,Italian,"light,rainy_day,italian,main course","eggs, vegetables, beef, garlic, spices, fish",38,85,123,12,148,4.2,1870,Easy,light,rainy_day,1. Prepare ingredients. 2. Cook according to Italian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_76.jpg
FOOD_00077,Indian Dinner,Chef David,A relaxing indian dinner perfect for date_night. This relaxing dish is flavorful and great for date_night.,Dinner,Indian,"relaxing,date_night,indian,dinner","carrots, spinach, cheese, mushrooms, lentils, fish, chicken, garlic, onions, pasta, beef, beans, bread, eggs",152,55,207,11,605,4.6,4238,Hard,relaxing,date_night,1. Prepare ingredients. 2. Cook according to Indian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_77.jpg
FOOD_00078,Greek Side Dish,Chef John,A healthy greek side dish perfect for movie_night. This healthy dish is flavorful and great for movie_night.,Side Dish,Greek,"healthy,movie_night,greek,side dish","potatoes, spinach, pasta, lentils, chicken, eggs, spices, fish, vegetables, tomatoes, onions",157,45,202,11,241,4.0,4893,Medium,healthy,movie_night,1. Prepare ingredients. 2. Cook according to Greek tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_78.jpg
FOOD_00079,Thai Beverage,Chef David,A light thai beverage perfect for date_night. This light dish is satisfying and great for date_night.,Beverage,Thai,"light,date_night,thai,beverage","bread, pasta, herbs, cheese, rice, beef, chicken, spices, vegetables, spinach, eggs, onions, potatoes",156,19,175,9,309,4.5,3852,Easy,light,date_night,1. Prepare ingredients. 2. Cook according to Thai tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_79.jpg
FOOD_00080,Mediterranean Beverage,Chef Michael,A hearty mediterranean beverage perfect for date_night. This hearty dish is delicious and great for date_night.,Beverage,Mediterranean,"hearty,date_night,mediterranean,beverage","chicken, mushrooms, bread, fish, rice",25,17,42,12,129,4.0,3528,Hard,hearty,date_night,1. Prepare ingredients. 2. Cook according to Mediterranean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_80.jpg
FOOD_00081,Mediterranean Breakfast,Chef David,A healthy mediterranean breakfast perfect for study_session. This healthy dish is satisfying and great for study_session.,Breakfast,Mediterranean,"healthy,study_session,mediterranean,breakfast","beef, beans, herbs, cheese, eggs, pasta, fish",20,22,42,4,480,3.7,1190,Hard,healthy,study_session,1. Prepare ingredients. 2. Cook according to Mediterranean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_81.jpg
FOOD_00082,Moroccan Chocolate Tart,Chef Maria,A warming moroccan dessert perfect for rainy_day. This warming dish is nutritious and great for rainy_day.,Dessert,Moroccan,"warming,rainy_day,moroccan,dessert","mushrooms, lentils, pasta, bread, rice, spinach, tomatoes, vegetables, fish, garlic, cheese, carrots, spices, beans, herbs",63,61,124,3,599,3.6,1645,Easy,warming,rainy_day,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_82.jpg
FOOD_00083,Moroccan Vegetable Soup,Chef Lisa,A celebratory moroccan soup perfect for sunny_day. This celebratory dish is flavorful and great for sunny_day.,Soup,Moroccan,"celebratory,sunny_day,moroccan,soup","rice, vegetables, mushrooms",128,13,141,3,557,3.6,208,Medium,celebratory,sunny_day,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_83.jpg
FOOD_00084,Korean Appetizer,Chef Sarah,A cooling korean appetizer perfect for family_dinner. This cooling dish is nutritious and great for family_dinner.,Appetizer,Korean,"cooling,family_dinner,korean,appetizer","eggs, bread, pasta, carrots, mushrooms, tomatoes, beans, herbs, garlic, chicken, spices",129,48,177,1,258,3.5,4066,Easy,cooling,family_dinner,1. Prepare ingredients. 2. Cook according to Korean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_84.jpg
FOOD_00085,American Tomato Soup,Chef John,A satisfying american soup perfect for family_dinner. This satisfying dish is flavorful and great for family_dinner.,Soup,American,"satisfying,family_dinner,american,soup","rice, beef, onions, vegetables, spices, garlic, chicken, pasta, bread, tomatoes",63,97,160,2,201,4.6,3900,Medium,satisfying,family_dinner,1. Prepare ingredients. 2. Cook according to American tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_85.jpg
FOOD_00086,Vietnamese Lunch,Chef John,A light vietnamese lunch perfect for summer_day. This light dish is flavorful and great for summer_day.,Lunch,Vietnamese,"light,summer_day,vietnamese,lunch","pasta, rice, eggs, lentils, bread, potatoes, carrots, onions, mushrooms, tomatoes, garlic, vegetables, herbs",143,88,231,9,423,4.6,2920,Easy,light,summer_day,1. Prepare ingredients. 2. Cook according to Vietnamese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_86.jpg
FOOD_00087,American Tomato Soup,Chef Maria,A cooling american soup perfect for movie_night. This cooling dish is satisfying and great for movie_night.,Soup,American,"cooling,movie_night,american,soup","garlic, beans, vegetables, herbs, rice, onions, chicken, bread, cheese",121,32,153,11,675,3.3,4110,Easy,cooling,movie_night,1. Prepare ingredients. 2. Cook according to American tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_87.jpg
FOOD_00088,Turkish Sauce,Chef Maria,A satisfying turkish sauce perfect for hangover. This satisfying dish is flavorful and great for hangover.,Sauce,Turkish,"satisfying,hangover,turkish,sauce","mushrooms, carrots, spices, potatoes, garlic, onions",63,66,129,3,103,3.1,252,Easy,satisfying,hangover,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_88.jpg
FOOD_00089,American Vegetable Soup,Chef Sarah,A energizing american soup perfect for family_dinner. This energizing dish is nutritious and great for family_dinner.,Soup,American,"energizing,family_dinner,american,soup","cheese, tomatoes, herbs, spinach, rice, garlic, pasta, beef, lentils, spices",30,107,137,9,284,3.2,1733,Easy,energizing,family_dinner,1. Prepare ingredients. 2. Cook according to American tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_89.jpg
FOOD_00090,Indian Salad,Chef Lisa,A comforting indian salad perfect for movie_night. This comforting dish is nutritious and great for movie_night.,Salad,Indian,"comforting,movie_night,indian,salad","beans, cheese, eggs, pasta, beef, potatoes, onions, lentils, carrots",114,89,203,9,532,4.4,2841,Easy,comforting,movie_night,1. Prepare ingredients. 2. Cook according to Indian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_90.jpg
FOOD_00091,Turkish Berry Pudding,Chef Sarah,A relaxing turkish dessert perfect for picnic. This relaxing dish is nutritious and great for picnic.,Dessert,Turkish,"relaxing,picnic,turkish,dessert","spinach, spices, chicken, vegetables, eggs, cheese, mushrooms, onions",175,112,287,5,695,3.7,205,Easy,relaxing,picnic,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_91.jpg
FOOD_00092,Peruvian Lunch,Chef David,A cooling peruvian lunch perfect for sunny_day. This cooling dish is nutritious and great for sunny_day.,Lunch,Peruvian,"cooling,sunny_day,peruvian,lunch","tomatoes, pasta, eggs, lentils, chicken, carrots, fish, rice, herbs, spinach, cheese",25,111,136,3,606,4.6,4238,Medium,cooling,sunny_day,1. Prepare ingredients. 2. Cook according to Peruvian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_92.jpg
FOOD_00093,Chinese Breakfast,Chef Maria,A refreshing chinese breakfast perfect for date_night. This refreshing dish is satisfying and great for date_night.,Breakfast,Chinese,"refreshing,date_night,chinese,breakfast","tomatoes, bread, chicken, carrots, lentils, fish, beef, pasta, garlic, spinach, potatoes, vegetables, mushrooms",65,66,131,5,265,4.2,2582,Easy,refreshing,date_night,1. Prepare ingredients. 2. Cook according to Chinese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_93.jpg
FOOD_00094,French Vanilla Pudding,Chef John,A satisfying french dessert perfect for summer_day. This satisfying dish is flavorful and great for summer_day.,Dessert,French,"satisfying,summer_day,french,dessert","fish, onions, beef, vegetables, lentils, mushrooms, herbs, rice, bread, carrots, garlic, tomatoes, eggs, chicken, potatoes",37,98,135,6,139,4.3,93,Medium,satisfying,summer_day,1. Prepare ingredients. 2. Cook according to French tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_94.jpg
FOOD_00095,Moroccan Side Dish,Chef Maria,A warming moroccan side dish perfect for rainy_day. This warming dish is flavorful and great for rainy_day.,Side Dish,Moroccan,"warming,rainy_day,moroccan,side dish","chicken, beans, onions, fish, spices, garlic, herbs, beef, mushrooms",124,58,182,11,377,4.1,1717,Easy,warming,rainy_day,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_95.jpg
FOOD_00096,Moroccan Lunch,Chef Sarah,A refreshing moroccan lunch perfect for workout. This refreshing dish is delicious and great for workout.,Lunch,Moroccan,"refreshing,workout,moroccan,lunch","bread, carrots, eggs, fish",113,57,170,8,793,4.6,2614,Easy,refreshing,workout,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_96.jpg
FOOD_00097,Japanese Salad,Chef Lisa,A energizing japanese salad perfect for workout. This energizing dish is satisfying and great for workout.,Salad,Japanese,"energizing,workout,japanese,salad","onions, spinach, spices, bread, carrots, tomatoes, beef, eggs, chicken, vegetables, lentils, beans, rice",111,53,164,3,255,3.8,4008,Medium,energizing,workout,1. Prepare ingredients. 2. Cook according to Japanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_97.jpg
FOOD_00098,American Dinner,Chef David,A healthy american dinner perfect for hangover. This healthy dish is nutritious and great for hangover.,Dinner,American,"healthy,hangover,american,dinner","pasta, mushrooms, herbs, fish, potatoes, beef, onions, carrots",104,45,149,11,676,4.6,4534,Hard,healthy,hangover,1. Prepare ingredients. 2. Cook according to American tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_98.jpg
